id,clust_12,LD1,LD2,LD3,LD4,LD5,LD6
307,1,-2.1802419438909397,-1.1503309780071158,-1.1461806037784685,-0.30516572878155585,-0.3709562312263174,-1.5166863877769663
308,2,-1.924104384539325,-1.9218825885154933,-0.9539605120568476,-0.16236078212491928,-0.3800291901799435,0.013332923032375127
309,2,-1.699816372214689,-2.008976286228105,-0.9526806614673966,-0.38742011002191956,-0.8015422383332467,-0.3556256996231259
395,1,-2.8468862308789005,-2.0369038359059566,-0.977236874292398,-0.43325374860119725,-1.026203490816111,-1.2272204812288625
396,1,-2.3028510160106923,-1.858661191944797,-1.0351625319870756,-0.40176598831163496,-0.6143208200778266,-0.716065894690806
397,1,-2.0640312092226987,-1.9014202850362705,-1.0002371483356467,-0.49100799887227725,-0.7096980675586064,-0.5976807700578258
398,2,-0.7499295586785176,-2.2364970650304827,-0.5380720965507252,-0.29997093306939476,-0.4082358575862831,0.8972802665400187
399,2,-1.3886630579228016,-2.525554841604996,-0.49813131493117135,-0.450969757586123,-0.4840039436802619,-0.6232592960290997
484,1,-3.0419382288017305,-4.570637060949194,-0.3834174611812856,-0.3602624476092854,-0.9537158121579594,1.8830032843892797
485,1,-2.4740477696957197,-2.855263444130388,-0.3613852736656207,-0.22524847801301717,-1.4464660709445682,0.6750155098867592
486,1,-1.726643298036262,-1.9483537273939875,-0.03355824305419892,-0.7714685417125461,-1.0690132507874226,-0.7629334818183652
487,1,-1.300861490081547,-2.5798522584789256,0.9605911084387064,-1.0131096556377406,-0.7425680513384727,-1.0628659346551206
488,1,-1.5338278966540069,-3.183492574784143,0.12998946564880162,-1.4310416202557112,-0.4849615824653385,-2.0644194354758203
489,2,-1.0491808349311333,-3.1610707576069776,0.24846686693648157,-1.5472742928429577,-0.265316660303232,-1.1720465268416072
490,2,-0.8631039340652391,-2.9986988523067475,0.4866229607734726,-1.601857063658459,-0.4225704180651787,-0.8811157381333979
491,2,-0.7326397376843967,-2.933102022007822,0.5928947054734994,-1.4026144545046566,-0.02721154502471807,-0.28408112773720706
573,1,-3.289034502428458,-4.275423399067946,-0.05967589757578141,-0.8526813254691784,-1.5117142420398701,1.3742920400137142
574,1,-3.0842817341189366,-4.208393718563932,0.07892990571445169,-0.9445538059619077,-1.7045755293117961,1.3092316615188395
575,3,-2.0211189655088346,-2.412154047883338,0.8201810451995193,-1.5032671313588344,-0.8400763669241593,-1.8650795280554513
576,3,-1.8751432308431126,-2.5382574527405595,0.896129341745435,-0.8419728934888046,-0.9968817584393032,-2.0050546327337773
577,1,-1.9028243512024987,-3.0395868412936418,0.18604390085453412,-1.3087364707696119,-0.5046590897672096,-2.330211906078422
578,1,-1.8393029785601493,-2.986756942264612,0.21571157535141255,-1.5738700858334849,-0.6250626312723333,-2.370181096270114
579,4,-1.6568572415756815,-2.985250349004138,0.2221898434681978,-1.8587334312393353,-0.7092982521991801,-2.292994610688467
580,4,-0.9416165958373628,-3.1355405936827054,0.3224155833556608,-1.5684034498165733,-0.28942199577461214,-1.1959238259917255
581,2,-1.1230425900259822,-3.0493462321564055,0.33199861769891387,-1.4070769162270316,0.05286704876405794,-0.8777536737346651
582,2,-0.16699208162168822,-2.1770143383373033,1.4117157046113729,-1.9255467908205275,-0.003110390970810284,1.4742260258466113
583,2,-0.4393725603203661,-0.5040446081107297,0.9748482922938246,-1.445744557762234,-0.20696087970733162,0.48102551246461384
662,1,-3.329657607642136,-4.489118224528165,-0.367741701208926,-0.9715020511954594,-1.2089966240706658,1.323157705961977
663,3,-3.2588031576791736,-4.045215452688648,0.1443215051368183,-0.8698191297719936,-1.5171314717578752,0.8897413516278803
664,3,-2.201373237469747,-2.3365626808643265,0.8577581273366865,-1.3201756520233792,-0.7223861179556552,-1.8284200635335903
